race_id,horse_number,race,horse,jockey,frame_number,style,odds,popularity,finish_rank,time_index,note,position_1,position_2,position_3,position_4,weight,weight_delta,impost,last_3_furlongs,finish_time,race_date,course_id,num_horses,race_number,weather_name,weather_id,track_condition_name,track_condition_id,style_name,jockey_place_rate_0,jockey_place_rate_1,jockey_place_rate_2,jockey_place_rate_3,jockey_place_rate_4,jockey_place_rate_5
241004D08,5,241004D08,2020106395,5328,5,3,5.5,2,3,30,,5,5,4,3,473,-1,56,40.7,01:23.2,2024/10/4,201,8,8,曇,2,不,4,差し,0.44,0.467,0.5,0.5,0.5,0.47
241004D08,6,241004D08,2019103175,5576,6,3,101,7,5,18,,6,6,7,6,492,-3,54,41.4,01:24.1,2024/10/4,201,8,8,曇,2,不,4,差し,0.16,0.133,0.129,0.125,0.133,0.13
241004D08,7,241004D08,2021100798,5631,7,1,1,1,1,54,,1,1,1,1,442,-2,56,39.8,01:21.3,2024/10/4,201,8,8,曇,2,不,4,逃げ,0.3,0.3,0.257,0.25,0.267,0.28
241004D08,8,241004D08,2020105455,5628,8,4,87.2,6,6,12,,8,8,8,8,394,-4,54,41.5,01:24.6,2024/10/4,201,8,8,曇,2,不,4,追込,0.2,0.167,0.214,0.188,0.211,0.21
241004D09,1,241004D09,2017105231,5646,1,4,11.8,5,2,34,,6,6,5,4,467,-1,54,40.7,01:22.9,2024/10/4,201,8,9,曇,2,重,3,追込,0.38,0.417,0.386,0.4,0.4,0.4
241004D09,2,241004D09,2020100928,5530,2,3,5.4,3,6,12,,5,5,5,6,458,-1,56,42.4,01:24.6,2024/10/4,201,8,9,曇,2,重,3,差し,0.26,0.267,0.243,0.263,0.278,0.3
241004D09,3,241004D09,2017105833,5581,3,3,148.8,8,8,-10,,3,3,5,8,452,-4,54,44.3,01:26.3,2024/10/4,201,8,9,曇,2,重,3,差し,0.24,0.233,0.257,0.263,0.244,0.24
241004D09,4,241004D09,2018101834,5390,4,3,2.2,1,1,34,,7,7,1,1,529,5,56,40.7,01:22.9,2024/10/4,201,8,9,曇,2,重,3,差し,0.66,0.667,0.671,0.65,0.656,0.66
241004D09,5,241004D09,2020105076,5597,5,2,2.9,2,3,26,,1,1,2,2,421,-1,54,41.8,01:23.5,2024/10/4,201,8,9,曇,2,重,3,先行,0.36,0.367,0.386,0.388,0.367,0.4
241004D09,6,241004D09,2018102329,a0575,6,4,9.5,4,4,22,,8,8,8,7,448,5,51,40.7,01:23.8,2024/10/4,201,8,9,曇,2,重,3,追込,0.12,0.1,0.1,0.087,0.111,0.11
241004D09,7,241004D09,2019102195,5328,7,3,18.7,6,7,8,,2,2,4,5,454,0,54,43.1,01:24.9,2024/10/4,201,8,9,曇,2,重,3,差し,0.46,0.467,0.5,0.512,0.511,0.48
241004D09,8,241004D09,2017101566,a0395,8,3,32.4,7,5,22,,4,3,2,3,522,-13,56,41.8,01:23.8,2024/10/4,201,8,9,曇,2,重,3,差し,0.3,0.317,0.343,0.35,0.356,0.33
241004N05,1,241004N05,2022103633,5648,1,3,5.5,4,1,35,,2,,,,449,0,55,36.4,0:00:56,2024/10/4,1301,8,5,雨,4,不,4,差し,0.2,0.167,0.186,0.2,0.211,0.23
241004N05,2,241004N05,2022103072,5638,2,2,44.2,8,8,-279,,8,,,,463,0,54,44.9,01:13.8,2024/10/4,1301,8,5,雨,4,不,4,先行,0.3,0.317,0.329,0.35,0.344,0.36
241004N05,3,241004N05,2022102619,5196,3,3,30.8,7,7,-46,,7,,,,422,0,52,39.6,01:00.6,2024/10/4,1301,8,5,雨,4,不,4,差し,0.24,0.283,0.271,0.287,0.289,0.3
241004N05,4,241004N05,2022100058,a02bb,4,2,5.3,3,5,-5,,5,,,,481,0,53,37.9,00:58.3,2024/10/4,1301,8,5,雨,4,不,4,先行,0.3,0.25,0.229,0.237,0.222,0.22
241004N05,5,241004N05,2022107123,5171,5,3,4.1,2,2,34,,1,,,,530,0,55,36.8,00:56.1,2024/10/4,1301,8,5,雨,4,不,4,差し,0.46,0.45,0.443,0.463,0.467,0.44
241004N05,6,241004N05,2022103732,5666,6,2,14.4,5,6,-28,,6,,,,472,0,54,39.1,00:59.6,2024/10/4,1301,8,5,雨,4,不,4,先行,0.32,0.3,0.3,0.3,0.311,0.32
241004N05,7,241004N05,2022106450,5370,7,2,2.1,1,3,5,,3,,,,492,0,54,38.2,00:57.7,2024/10/4,1301,8,5,雨,4,不,4,先行,0.26,0.25,0.257,0.287,0.256,0.26
241004N05,8,241004N05,2022100825,5557,8,3,17.9,6,4,-5,,4,,,,463,0,54,38.8,00:58.3,2024/10/4,1301,8,5,雨,4,不,4,差し,0.46,0.467,0.457,0.412,0.411,0.39
241004N11,1,241004N11,2019102598,5368,1,3,40.5,8,5,55,,8,8,7,,454,-3,54,39.1,01:34.9,2024/10/4,1304,8,11,雨,4,不,4,差し,0.2,0.2,0.171,0.188,0.222,0.2
241004N11,2,241004N11,2018101817,5638,2,3,3.4,2,1,66,,4,4,3,,464,4,55,38.7,01:33.8,2024/10/4,1304,8,11,雨,4,不,4,差し,0.32,0.317,0.329,0.362,0.356,0.37
241004N11,3,241004N11,2020100228,a023e,3,3,5.3,3,8,44,,7,7,8,,470,-3,53,40.5,0:01:36,2024/10/4,1304,8,11,雨,4,不,4,差し,0.22,0.2,0.229,0.237,0.233,0.23
241004N11,4,241004N11,2018103167,5666,4,3,7.3,5,3,63,,6,5,4,,451,3,54,38.9,01:34.1,2024/10/4,1304,8,11,雨,4,不,4,差し,0.32,0.283,0.286,0.275,0.289,0.31
241004N11,5,241004N11,2019103777,5053,5,1,3,1,7,54,,1,2,1,,481,5,54,40.2,0:01:35,2024/10/4,1304,8,11,雨,4,不,4,逃げ,0.36,0.317,0.329,0.325,0.322,0.29
241004N11,6,241004N11,2020102324,5196,6,3,10.1,6,4,55,,5,6,5,,487,0,53,39.7,01:34.9,2024/10/4,1304,8,11,雨,4,不,4,差し,0.28,0.283,0.3,0.3,0.289,0.29
241004N11,7,241004N11,2016103884,5171,7,3,6.5,4,6,54,,3,3,6,,526,0,57,40.2,0:01:35,2024/10/4,1304,8,11,雨,4,不,4,差し,0.46,0.45,0.471,0.463,0.467,0.45
241004N11,8,241004N11,2019106220,5489,8,2,35.6,7,2,64,,2,1,2,,476,-3,55,39.3,0:01:34,2024/10/4,1304,8,11,雨,4,不,4,先行,0.34,0.333,0.357,0.362,0.344,0.33
241004N12,1,241004N12,2014100620,5666,1,4,13,7,3,46,,4,,,,475,-13,53,36,00:55.8,2024/10/4,1302,8,12,雨,4,不,4,追込,0.34,0.283,0.286,0.287,0.3,0.32
241004N12,2,241004N12,2020106885,5558,2,3,3.8,2,8,39,,8,,,,440,3,53,35.9,00:56.2,2024/10/4,1302,8,12,雨,4,不,4,差し,0.74,0.75,0.729,0.713,0.711,0.72
241004N12,3,241004N12,2015101281,a02bb,3,3,7.4,4,4,44,,5,,,,529,-3,52,35.9,00:55.9,2024/10/4,1302,8,12,雨,4,不,4,差し,0.32,0.267,0.243,0.237,0.222,0.22
241004N12,4,241004N12,2017101911,5196,4,3,10.4,5,2,54,,3,,,,461,3,51,35.1,00:55.3,2024/10/4,1302,8,12,雨,4,不,4,差し,0.28,0.267,0.3,0.287,0.289,0.29
241004N12,5,241004N12,2018100727,5638,5,4,27.2,8,6,44,,7,,,,460,2,54,35.5,00:55.9,2024/10/4,1302,8,12,雨,4,不,4,追込,0.34,0.333,0.343,0.362,0.356,0.38
241004N12,6,241004N12,2018103301,a0292,6,3,10.6,6,7,40,,6,,,,528,-1,55,36.1,00:56.1,2024/10/4,1302,8,12,雨,4,不,4,差し,0.26,0.283,0.271,0.275,0.278,0.26
241004N12,7,241004N12,2017106647,5171,7,3,2.5,1,1,63,,2,,,,522,-1,53,35.5,00:54.8,2024/10/4,1302,8,12,雨,4,不,4,差し,0.44,0.433,0.457,0.45,0.467,0.45
241004N12,8,241004N12,2020101761,a023e,8,2,6.3,3,5,44,,1,,,,468,-6,53,36.8,00:55.9,2024/10/4,1302,8,12,雨,4,不,4,先行,0.22,0.2,0.214,0.237,0.222,0.23
241005C10,1,241005C10,2014109139,5564,1,3,59.8,6,6,18,,3,5,5,5,486,0,56,40.2,01:32.4,2024/10/5,502,8,10,曇,2,不,4,差し,0.14,0.133,0.129,0.113,0.111,0.1
241005C10,2,241005C10,2018103446,a023d,2,4,26.7,5,8,-21,,6,6,6,7,507,25,56,43.2,01:35.9,2024/10/5,502,8,10,曇,2,不,4,追込,0.06,0.083,0.086,0.087,0.1,0.09
241005C10,3,241005C10,2017103359,a0256,3,4,108.2,8,7,-9,,8,8,8,8,477,3,56,40,01:34.8,2024/10/5,502,8,10,曇,2,不,4,追込,0.1,0.1,0.086,0.075,0.1,0.1
241005C10,4,241005C10,2017105374,a01bb,4,3,2.6,2,4,32,,5,4,4,4,476,-3,56,39.4,01:31.1,2024/10/5,502,8,10,曇,2,不,4,差し,0.22,0.25,0.257,0.263,0.278,0.3
241005C10,5,241005C10,2020101790,a02f8,5,3,8.3,4,2,35,,2,2,2,2,500,-4,54,39.2,01:30.8,2024/10/5,502,8,10,曇,2,不,4,差し,0.38,0.383,0.414,0.4,0.356,0.32
241005C10,6,241005C10,2021102889,5610,6,2,1.8,1,5,30,,1,1,1,1,438,1,56,39.7,01:31.3,2024/10/5,502,8,10,曇,2,不,4,先行,0.38,0.4,0.4,0.425,0.389,0.39
241005C10,7,241005C10,2017104857,5615,7,4,85,7,1,35,,7,7,7,6,500,1,56,37.4,01:30.8,2024/10/5,502,8,10,曇,2,不,4,追込,0.46,0.433,0.457,0.475,0.5,0.47
241005C10,8,241005C10,2016101026,a0515,8,4,8.1,3,3,33,,4,3,3,3,483,-6,53,39.3,0:01:31,2024/10/5,502,8,10,曇,2,不,4,追込,0.14,0.133,0.129,0.138,0.144,0.15
241005C11,1,241005C11,2019100420,a025d,1,3,15.8,7,3,35,,6,6,6,6,489,3,56,39.9,01:30.8,2024/10/5,502,8,11,曇,2,不,4,差し,0.14,0.133,0.186,0.188,0.2,0.21
241005C11,2,241005C11,2020105739,5610,2,1,3.5,2,8,11,,2,2,1,4,474,-4,56,43.1,0:01:33,2024/10/5,502,8,11,曇,2,不,4,逃げ,0.38,0.383,0.386,0.425,0.389,0.38
241005C11,3,241005C11,2020104375,a0270,3,3,2.2,1,1,40,,4,4,4,3,478,-5,56,40.1,01:30.4,2024/10/5,502,8,11,曇,2,不,4,差し,0.26,0.267,0.271,0.275,0.278,0.27
241005C11,4,241005C11,2020104532,5536,4,2,9.1,4,5,29,,3,3,3,2,461,-1,54,41.2,01:31.4,2024/10/5,502,8,11,曇,2,不,4,先行,0.46,0.467,0.443,0.475,0.5,0.5
241005C11,5,241005C11,2020103766,a0515,5,1,12.4,5,6,24,,1,1,1,1,510,7,53,41.9,01:31.8,2024/10/5,502,8,11,曇,2,不,4,逃げ,0.16,0.15,0.143,0.15,0.144,0.16
241005C11,6,241005C11,2018100515,a00ab,6,3,7.6,3,4,30,,5,5,5,5,443,4,56,40.6,01:31.3,2024/10/5,502,8,11,曇,2,不,4,差し,0.2,0.183,0.214,0.25,0.244,0.24
241005C11,7,241005C11,2019100607,a0256,7,3,17.1,8,7,21,,7,7,7,7,470,1,56,40.7,01:32.1,2024/10/5,502,8,11,曇,2,不,4,差し,0.1,0.1,0.086,0.075,0.089,0.09
241005C11,8,241005C11,2016100742,5640,8,3,13.1,6,2,37,,8,8,8,8,484,-1,56,38.8,01:30.7,2024/10/5,502,8,11,曇,2,不,4,差し,0.54,0.6,0.543,0.562,0.6,0.59
241006C02,1,241006C02,2022109058,a02f8,1,4,131.1,7,7,-32,,7,7,7,7,479,-1,55,43,01:29.5,2024/10/6,501,8,2,晴,1,重,3,追込,0.4,0.383,0.4,0.4,0.367,0.33
241006C02,2,241006C02,2022100212,5610,2,4,10.9,4,6,-3,,4,3,4,4,497,7,55,41.4,01:27.1,2024/10/6,501,8,2,晴,1,重,3,追込,0.38,0.4,0.386,0.412,0.4,0.38
241006C02,3,241006C02,2022103343,5074,3,4,1.9,1,4,2,,2,2,2,3,473,6,55,41,01:26.7,2024/10/6,501,8,2,晴,1,重,3,追込,0.52,0.533,0.557,0.55,0.556,0.55
241006C02,4,241006C02,2022107061,a0577,4,4,217.7,8,8,-46,,8,8,8,8,424,2,51,43.5,01:30.7,2024/10/6,501,8,2,晴,1,重,3,追込,0.2,0.167,0.171,0.2,0.2,0.2
241006C02,5,241006C02,2022103481,a025d,5,2,42.2,6,2,9,,1,1,1,1,396,-2,54,40.5,01:26.1,2024/10/6,501,8,2,晴,1,重,3,先行,0.16,0.133,0.2,0.2,0.211,0.21
241006C02,6,241006C02,2022102439,a0270,6,3,10.7,3,3,5,,6,6,6,5,494,-4,55,40.1,01:26.5,2024/10/6,501,8,2,晴,1,重,3,差し,0.3,0.283,0.3,0.3,0.278,0.29
241006C02,7,241006C02,2022104236,5496,7,3,38.1,5,5,-1,,3,5,5,6,462,1,55,40.9,0:01:27,2024/10/6,501,8,2,晴,1,重,3,差し,0.22,0.233,0.257,0.25,0.267,0.25
241006C02,8,241006C02,2022100313,a01bb,8,3,2,2,1,18,,5,4,3,2,414,-1,55,39.6,01:25.4,2024/10/6,501,8,2,晴,1,重,3,差し,0.22,0.25,0.257,0.263,0.267,0.29
241006C04,1,241006C04,2020105529,5610,1,4,73.5,7,7,15,,8,8,8,8,472,-4,54,39.1,01:25.6,2024/10/6,501,8,4,晴,1,重,3,追込,0.38,0.4,0.386,0.412,0.4,0.37
241006C04,2,241006C04,2021106472,a0270,2,3,5,3,3,27,,3,4,6,6,480,-3,56,38.8,01:24.6,2024/10/6,501,8,4,晴,1,重,3,差し,0.3,0.3,0.3,0.312,0.289,0.3
241006C04,3,241006C04,2020107193,5564,3,3,127.3,8,8,5,,2,2,2,7,454,-3,54,41.1,01:26.5,2024/10/6,501,8,4,晴,1,重,3,差し,0.12,0.117,0.129,0.113,0.111,0.1
241006C04,4,241006C04,2021100314,5299,4,3,2,1,5,24,,7,5,4,4,462,3,56,39.4,01:24.9,2024/10/6,501,8,4,晴,1,重,3,差し,0.64,0.633,0.629,0.675,0.689,0.66
241006C04,5,241006C04,2018100187,5536,5,3,8.9,4,4,25,,5,7,7,5,531,10,56,38.9,01:24.8,2024/10/6,501,8,4,晴,1,重,3,差し,0.46,0.45,0.443,0.475,0.478,0.51
241006C04,6,241006C04,2018103529,a025d,6,2,13.8,5,1,38,,1,1,1,1,469,0,54,38.7,01:23.7,2024/10/6,501,8,4,晴,1,重,3,先行,0.18,0.15,0.214,0.212,0.222,0.22
241006C04,7,241006C04,2020103893,5615,7,3,3,2,2,34,,6,6,5,3,494,8,56,38.5,01:24.1,2024/10/6,501,8,4,晴,1,重,3,差し,0.46,0.433,0.457,0.463,0.511,0.47
241006C04,8,241006C04,2019101663,a02f8,8,4,37.3,6,6,24,,4,3,3,2,548,15,56,39.6,01:24.9,2024/10/6,501,8,4,晴,1,重,3,追込,0.36,0.383,0.386,0.388,0.367,0.33
241006C09,1,241006C09,2019101183,a0577,1,2,21,5,8,1,,2,2,2,6,400,2,51,44,01:33.7,2024/10/6,502,8,9,晴,1,重,3,先行,0.18,0.183,0.186,0.188,0.211,0.2
241006C09,2,241006C09,2017101420,5496,2,3,14,4,5,27,,5,5,4,3,494,-1,56,41.1,01:31.4,2024/10/6,502,8,9,晴,1,重,3,差し,0.22,0.25,0.243,0.263,0.278,0.26
241006C09,3,241006C09,2018104592,5615,3,3,1.3,1,3,28,,3,3,3,2,515,0,56,41.6,01:31.3,2024/10/6,502,8,9,晴,1,重,3,差し,0.48,0.467,0.457,0.475,0.5,0.48
241006C09,4,241006C09,2018100982,a025d,4,3,46,7,1,38,,1,1,1,1,509,2,56,41,01:30.4,2024/10/6,502,8,9,晴,1,重,3,差し,0.2,0.167,0.214,0.225,0.222,0.23
241006C09,5,241006C09,2017101491,a0515,5,4,86.9,8,4,27,,8,7,7,5,503,4,53,40.4,01:31.4,2024/10/6,502,8,9,晴,1,重,3,追込,0.16,0.15,0.157,0.138,0.156,0.17
241006C09,6,241006C09,2020104757,5610,6,3,11.8,3,6,20,,7,8,8,8,536,4,56,39.8,0:01:32,2024/10/6,502,8,9,晴,1,重,3,差し,0.4,0.4,0.4,0.4,0.411,0.38
241006C09,7,241006C09,2020100733,5536,7,3,4.1,2,2,36,,6,6,5,4,508,1,56,40.2,01:30.6,2024/10/6,502,8,9,晴,1,重,3,差し,0.46,0.467,0.443,0.45,0.467,0.5
241006C09,8,241006C09,2018106065,a0258,8,4,26.9,6,7,14,,4,4,6,7,492,6,56,41.6,01:32.5,2024/10/6,502,8,9,晴,1,重,3,追込,0.3,0.3,0.271,0.263,0.267,0.27
241006C10,1,241006C10,2019101158,a0258,1,3,56.1,8,7,30,,3,3,6,8,493,-5,54,40.1,01:24.4,2024/10/6,501,8,10,晴,1,重,3,差し,0.28,0.3,0.271,0.25,0.267,0.26
241006C10,2,241006C10,2016100272,5617,2,2,1.4,1,5,36,,5,5,5,5,496,13,54,39.6,01:23.9,2024/10/6,501,8,10,晴,1,重,3,先行,0.3,0.283,0.257,0.25,0.233,0.24
241006C10,3,241006C10,2021103439,5074,3,2,6.5,3,8,29,,2,2,2,6,477,2,56,40.5,01:24.5,2024/10/6,501,8,10,晴,1,重,3,先行,0.56,0.533,0.557,0.562,0.544,0.55
241006C10,4,241006C10,2019100026,5496,4,3,39.9,7,4,36,,5,7,7,7,499,7,56,39.3,01:23.9,2024/10/6,501,8,10,晴,1,重,3,差し,0.22,0.233,0.229,0.25,0.267,0.26
241006C10,5,241006C10,2019106069,a00ab,5,3,29.3,6,2,42,,8,8,8,4,502,6,56,38.7,01:23.4,2024/10/6,501,8,10,晴,1,重,3,差し,0.2,0.183,0.214,0.237,0.244,0.24
241006C10,6,241006C10,2015105143,a025d,6,2,10.7,4,1,46,,1,1,1,1,454,-7,56,39.1,01:23.1,2024/10/6,501,8,10,晴,1,重,3,先行,0.22,0.183,0.229,0.225,0.233,0.24
241006C10,7,241006C10,2018103862,5536,7,3,5.5,2,6,30,,5,6,4,3,460,1,56,40.1,01:24.4,2024/10/6,501,8,10,晴,1,重,3,差し,0.48,0.467,0.457,0.463,0.478,0.5
241006C10,8,241006C10,2017100660,5615,8,3,15.9,5,3,40,,4,4,3,2,465,4,54,39.4,01:23.6,2024/10/6,501,8,10,晴,1,重,3,差し,0.48,0.483,0.457,0.475,0.5,0.49
241006R01,1,241006R01,2017102783,5462,1,3,27.2,4,8,-7,,8,6,,,461,0,54,37.9,01:03.7,2024/10/6,800,8,1,曇,2,良,1,差し,0.3,0.267,0.271,0.25,0.256,0.25
241006R01,2,241006R01,2019103577,5571,2,3,73.3,8,4,13,,3,4,,,419,-5,56,37.5,01:02.5,2024/10/6,800,8,1,曇,2,良,1,差し,0.4,0.383,0.386,0.375,0.367,0.34
241006R01,3,241006R01,2019106132,5560,3,3,2.7,2,2,43,,1,1,,,480,8,54,36.1,01:00.7,2024/10/6,800,8,1,曇,2,良,1,差し,0.26,0.25,0.257,0.25,0.256,0.24
241006R01,4,241006R01,2015104369,a03fd,4,3,37.7,5,7,0,,6,6,,,515,-3,54,37.7,01:03.3,2024/10/6,800,8,1,曇,2,良,1,差し,0.08,0.083,0.129,0.15,0.167,0.18
241006R01,5,241006R01,2013105948,5463,5,3,1.3,1,1,47,,2,2,,,492,-8,56,35.7,01:00.5,2024/10/6,800,8,1,曇,2,良,1,差し,0.3,0.333,0.343,0.362,0.389,0.39
241006R01,6,241006R01,2018102162,5119,6,3,19.3,3,3,18,,4,3,,,448,-4,54,37.2,01:02.2,2024/10/6,800,8,1,曇,2,良,1,差し,0.24,0.217,0.229,0.237,0.211,0.21
241006R01,7,241006R01,2020104624,a01e8,7,3,47,6,5,10,,7,6,,,474,3,56,37,01:02.7,2024/10/6,800,8,1,曇,2,良,1,差し,0.3,0.283,0.286,0.275,0.267,0.28
241006R01,8,241006R01,2016102757,5183,8,3,47.2,7,6,5,,5,5,,,461,16,56,37.8,0:01:03,2024/10/6,800,8,1,曇,2,良,1,差し,0.2,0.2,0.2,0.2,0.211,0.21
241007K03,1,241007K03,2022101007,5613,1,3,39,5,5,17,,5,5,6,6,453,2,51,42.2,01:36.5,2024/10/7,901,8,3,晴,1,重,3,差し,0.28,0.25,0.257,0.225,0.244,0.27
241007K03,2,241007K03,2022102330,a0188,2,3,86.1,7,7,9,,4,4,4,4,434,4,54,43.4,01:37.2,2024/10/7,901,8,3,晴,1,重,3,差し,0.2,0.233,0.214,0.2,0.211,0.25
241007K03,3,241007K03,2022106417,5230,3,4,28.4,4,6,10,,8,7,8,8,456,-1,55,42.6,01:37.1,2024/10/7,901,8,3,晴,1,重,3,追込,0.3,0.333,0.371,0.35,0.378,0.38
241007K03,4,241007K03,2022100022,5342,4,3,2.1,2,2,41,,3,3,1,2,443,11,54,41.3,01:34.3,2024/10/7,901,8,3,晴,1,重,3,差し,0.38,0.4,0.414,0.412,0.422,0.39
241007K03,5,241007K03,2022102014,5365,5,2,4.7,3,3,29,,1,1,3,3,497,1,55,42.2,01:35.4,2024/10/7,901,8,3,晴,1,重,3,先行,0.38,0.367,0.4,0.375,0.389,0.38
241007K03,6,241007K03,2022103891,a01df,6,3,270,8,8,-1,,6,6,5,7,444,11,54,44.1,01:38.1,2024/10/7,901,8,3,晴,1,重,3,差し,0.14,0.167,0.171,0.188,0.178,0.19
241007K03,7,241007K03,2022104459,a056f,7,4,54.9,6,4,19,,6,7,6,5,399,7,51,41.8,01:36.3,2024/10/7,901,8,3,晴,1,重,3,追込,0.14,0.15,0.129,0.15,0.156,0.17
241007K03,8,241007K03,2022104332,5630,8,3,2,1,1,57,,2,2,1,1,451,1,55,39.9,01:32.9,2024/10/7,901,8,3,晴,1,重,3,差し,0.14,0.15,0.186,0.212,0.2,0.2
241007R02,1,241007R02,2018101533,5591,1,3,2.6,1,1,38,,4,4,,,501,-1,56,36.5,0:01:01,2024/10/7,800,8,2,曇,2,良,1,差し,0.22,0.2,0.186,0.2,0.2,0.22
241007R02,2,241007R02,2019106749,5560,2,3,3,2,3,33,,7,7,,,495,-4,56,36.1,01:01.3,2024/10/7,800,8,2,曇,2,良,1,差し,0.28,0.283,0.286,0.275,0.267,0.26
241007R02,3,241007R02,2015109143,5119,3,3,14.4,6,4,33,,2,2,,,505,-9,56,37.1,01:01.3,2024/10/7,800,8,2,曇,2,良,1,差し,0.24,0.233,0.214,0.237,0.233,0.21
241007R02,4,241007R02,2020100077,a050e,4,3,52.8,8,6,30,,5,5,,,452,1,55,36.4,01:01.5,2024/10/7,800,8,2,曇,2,良,1,差し,0.14,0.167,0.157,0.15,0.156,0.16
241007R02,5,241007R02,2016101499,5577,5,2,5.5,3,7,28,,8,8,,,462,1,54,36.3,01:01.6,2024/10/7,800,8,2,曇,2,良,1,先行,0.38,0.383,0.357,0.362,0.333,0.33
241007R02,6,241007R02,2019100737,a056b,6,2,23.1,7,5,30,,5,6,,,506,0,51,36.6,01:01.5,2024/10/7,800,8,2,曇,2,良,1,先行,0.16,0.167,0.2,0.225,0.211,0.21
241007R02,7,241007R02,2019105864,5445,7,3,6.4,4,8,20,,2,3,,,455,1,56,37.8,01:02.1,2024/10/7,800,8,2,曇,2,良,1,差し,0.48,0.433,0.443,0.45,0.456,0.46
241007R02,8,241007R02,2020104994,5542,8,2,12.4,5,2,38,,1,1,,,414,-4,54,36.9,0:01:01,2024/10/7,800,8,2,曇,2,良,1,先行,0.38,0.45,0.414,0.4,0.4,0.38
241008B12,1,241008B12,2016100358,5089,1,3,4.6,3,4,55,,3,3,,,504,2,57,37.7,01:14.5,2024/10/8,1402,8,12,晴,1,稍,2,差し,0.3,0.333,0.314,0.325,0.333,0.32
241008B12,2,241008B12,2018104373,5286,2,2,9.3,4,5,52,,5,6,,,492,-2,56,37.5,01:14.7,2024/10/8,1402,8,12,晴,1,稍,2,先行,0.38,0.367,0.4,0.4,0.4,0.39
241008B12,3,241008B12,2016103986,5389,3,3,80.5,7,7,47,,7,7,,,420,2,56,37.6,01:15.1,2024/10/8,1402,8,12,晴,1,稍,2,差し,0.3,0.317,0.3,0.287,0.311,0.28
241008B12,4,241008B12,2015103535,a050d,4,3,31.6,6,3,55,,6,4,,,498,0,55,37.3,01:14.5,2024/10/8,1402,8,12,晴,1,稍,2,差し,0.22,0.233,0.271,0.275,0.244,0.27
241008B12,5,241008B12,2015100348,5578,5,3,13.4,5,2,58,,8,5,,,502,-6,57,36.8,01:14.3,2024/10/8,1402,8,12,晴,1,稍,2,差し,0.4,0.45,0.486,0.5,0.478,0.46
241008B12,6,241008B12,2019103883,5492,6,1,4.4,2,6,48,,1,1,,,508,4,54,38.5,0:01:15,2024/10/8,1402,8,12,晴,1,稍,2,逃げ,0.28,0.333,0.343,0.325,0.333,0.34
241008B12,7,241008B12,2017100642,5534,7,4,1.7,1,1,68,,2,1,,,454,-6,57,36.9,01:13.5,2024/10/8,1402,8,12,晴,1,稍,2,追込,0.58,0.6,0.586,0.562,0.567,0.56
241008B12,8,241008B12,2014102625,5502,8,3,97.8,8,8,24,,4,7,,,526,2,57,39.7,01:16.8,2024/10/8,1402,8,12,晴,1,稍,2,差し,0.18,0.183,0.171,0.188,0.2,0.21
241008K05,1,241008K05,2018100313,5455,1,2,4.7,3,4,57,,2,2,2,2,502,-11,56,43.4,01:40.2,2024/10/8,902,8,5,雨,4,重,3,先行,0.28,0.317,0.371,0.362,0.344,0.32
241008K05,2,241008K05,2021102674,5586,2,3,7.8,4,6,35,,5,3,5,7,437,-1,52,44.9,01:42.3,2024/10/8,902,8,5,雨,4,重,3,差し,0.46,0.45,0.4,0.375,0.344,0.34
241008K05,3,241008K05,2021103936,5673,3,3,54.3,8,8,27,,6,6,8,8,446,4,56,44.9,0:01:43,2024/10/8,902,8,5,雨,4,重,3,差し,,,,,,
241008K05,4,241008K05,2021106900,5630,4,2,2.5,1,7,34,,3,4,3,4,496,6,56,45,01:42.4,2024/10/8,902,8,5,雨,4,重,3,先行,0.16,0.167,0.171,0.212,0.222,0.21
241008K05,5,241008K05,2020102579,a01df,5,3,22,5,2,59,,1,1,1,1,476,-14,56,43.4,0:01:40,2024/10/8,902,8,5,雨,4,重,3,差し,0.14,0.15,0.157,0.175,0.178,0.18
241008K05,6,241008K05,2021100632,a02b0,6,4,25.4,6,3,59,,7,7,6,4,471,-7,56,42.2,0:01:40,2024/10/8,902,8,5,雨,4,重,3,追込,0.28,0.233,0.2,0.225,0.211,0.2
241008K05,7,241008K05,2018101499,5647,7,4,51.7,7,1,62,,8,8,7,6,508,4,54,41.6,01:39.7,2024/10/8,902,8,5,雨,4,重,3,追込,0.24,0.217,0.2,0.2,0.2,0.2
241008K05,8,241008K05,2020103421,5524,8,3,2.5,2,5,37,,4,5,4,3,512,-4,56,44.7,01:42.1,2024/10/8,902,8,5,雨,4,重,3,差し,0.5,0.533,0.514,0.487,0.5,0.5
241008M02,1,241008M02,2021101540,5368,1,3,12,4,1,27,,1,1,1,,500,-3,56,40.8,01:33.4,2024/10/8,301,8,2,曇,2,稍,2,差し,0.2,0.2,0.171,0.188,0.222,0.2
241008M02,2,241008M02,2020104615,5521,2,4,9.8,3,7,-10,,4,4,4,,457,-7,54,43.3,01:36.7,2024/10/8,301,8,2,曇,2,稍,2,追込,0.38,0.367,0.329,0.338,0.367,0.37
241008M02,3,241008M02,2021103021,5408,3,2,1.8,1,2,20,,2,2,2,,438,4,54,41.2,0:01:34,2024/10/8,301,8,2,曇,2,稍,2,先行,0.46,0.467,0.457,0.487,0.489,0.48
